Class,clean_text
1,والمفارقة انك اذا نظرت الى السيسي ومرافقيه لمدة دقائق فصورة رقاصة وجنس واثارة وكوميديا وتفاه ستاتي الى عقلك اكثر مرة
1,وامريكا تزود حزب اسرائيلعن الثوار السوريون بطائرات طيار عبر الجيش البنانى بالقلمون ويجب ان يعلمه الثوار جزيرة ان كنت صادقة
1,وانا الى كنت فاكر ان مصر بتشحت الرز دول الخليج
1,وإنت كلب متل بشار اله يحشرك معو
1,وانت لديك حرية راي باشتراط ارسال موقع الحساب الالكتروني لملاحقة يذكر رايه يجب ان تكون التعليقات حره فجميعالاجهزه تابع ينتقدها
1,وانت مال اهلك انت اهلا بمصر دوله قمعيه أمنه
1,وانت ياخالد واقف صفوف المقامة ماشاله نايم المكيف دول الخليج وقاعد تفلسف وانت مين يستخدمك وهل تقدموا خدمة المتعة حاليا لايرانين اذا تستطيع ان تقول الحق تصفق لباطل
1,وأنتا لفيت مصر وعديتهم يعني أيه بالظبط كفى استحمار قال الأخ الجزائري فنحن نأكل لحم الحمير
1,وانتم عملائهم والا حطت ماخرتك والبشير حكم لسودان
1,وانتم فعلتم نقلتم الخبر مختصرا وجعلتموه ذيل نشراتكم الاخباريه اليس كذالك
1,وانهالت الصفعات حتي تورم خداه وقفاه
1,وايضا بذئ ومنفوخ الفاضى
1,وأين غزة الجدول يبدو انها درجة سالب نتيجة سياسات حركة خماس
1,واين وصلت ايرانتستورد لدجاج فمصيبتكم تاثرون بالبروباغندا ولولالبترول لهىتموت جوع وكل الخليج ايضا
1,وباغنىدولة لشعبها التافه
1,وبالبترول بادنى ثمنه ويكون مداخلهم يهدمون اقتصاد المسلمين
1,وبالتاريخ كله ولاوجد نظام وجيش يبيذ بشعبه كنظام الاسد الصهيونى وجزئ احتلال اسرائيلفلسطين وسيقضىعليه وتحر سورية هوتهديد لاسرائيل
1,وبحق جاء لفيفا لنتبرن علوتم تبيراوعد اله يخلف اله الميعاد
1,وبعد الفساد والإجرام والعربدة تنكرون بأن الصهاينة الأوباش إسرائيل ومجوس النظام الحاكم إيران خرجوا مشكاة واحدة الهم جمد الدماء عروقهم وأرح الخلق منهم وعاقبهم يستحقون
1,وبعد تساءلون سب عنفنا
1,وبعد يلومون داعش
1,وبكرا حتشوفوا مصر السيسي الى مزبله التاريخ انشاله
1,وبلدانا واستبدادنا ورؤوس رؤسائناجهل لفقر لمرش والقهرلا دنيانا حقيق الدينحن حتما الشيوخاو قل شيخوخة الشيوخ
1,وبلدك يرتفع فوقها قردستانأم امريكستان وهل فرق روح نام يدعشوك انشاله
1,وتدخل الإيراني يعود بنفع والفائده اليمن اما اتدخل الخليجي والعربي يقتلون الشعب ويقتلون البنية التحتيه اواواواو وه وه وه هاكذا كلام الشيعة الرافضة الحاقدة
1,وتعتقد أنك متحضر لهذا أصبحنا آخر ألأم تركنا أمثالكم المعادين لدين يحكمون بلادنا بنفسيتهم المريضة المجرمة
1,وجدت دولة سورية وجدت فهى دولة وجيش الاحتلال لشعب السورى واشد اسرائيلفلسطين غبار
1,وجع إيران الحوثين الحجاج
1,وجه نحس
1,وجود العراق شرذمه تسم اهل الافواه العفنه الذن قتلون الناس
1,وجود الاخوان مصر الاسلام زالوا قيل تجمعهم الطبل وتفرقهم العصى
1,وحتى الصهاينة لاخير فيهم ويتربصون والصهاينة وكل الاعداء مجتمعين اقل شر واقل حقد بكثير شر وحقد وجرائم وسفه الفرس واذنابهم ومليشياتهم ودون ان نسى السيسي
1,وحيات أمك انك عبقري حاسب متشدش نفسك ليسحل البنطلون وانت الهوا بعدين حتدخل التريخ أوسع ابوابه يامستر بتأولي روسيا يحبيبي بتاع مين روسيا أولك حاجه حضرتك اد أه ملعبتش جبم
1,ودوه مصر السيسي حيعطيه اعدام طول
1,ودي دقني انعاش والنظام الاتفلابي
1,وديعة بمليار مقابل دماء اليمنين فك الارتباط ايران مبلغ زهيد مقابل يحصل نظام السيسي مصر لقاء العمل
1,وذكرني ايضا بخطاب نصراله الشهير تعهد بعدم سقوط نظام الاسد ندري سيلحس نصراله تعهده
1,وذلك لسياسة العملاء الرعراع
1,وذلك وفقا لاوامر اوامر اسيادك كالعاده تلتقي مصالح الروس والغرب رؤوس المسلمين والعرب
1,وراكم علي إيران الي يحكمها عربي وقاد ثورتها الأخيره عربي بغض النظر النهج ه
1,ورب محمد صل اله وسلم إنها خلاة منهاج النبوة وكل ماينشر عنا انا إرهابيون محض كذب وإفتراء سنعيد مجد أمة الإسلام واله ناصرنا ولسنا بحاجة لدعم حكام الخليج دعم الصليبين
1,وزيرة التربية لازم دروس التربية
1,وستنفقون اموالكم وتحسرون امين رب العالمين
1,وسلموا فلسطين ليهوذ ويدعون انهم يحاربوهم
1,وسيحاكم اسدك الصهيونىحارس اسرائيلوقادة ايران واولهم الخامنائىوانت ياولايتى ولوعدالثورةوانت وامريكاواسرائيلاشئ
1,وسيحاكم الاسد الصهيونى ويقتص منكم وايران الصهيونية حمتكم اسرائيلولوعد الثورة امين رب العالمين والثورة تخلف وعدها ابدا
1,وشحقة هاذي الديموغراطية يامعود هاذي مهي بديموغراطية
1,وشكرا لاخوةالدروز وجها لشبيح
1,وصل جهل الصحافة المشرقية بالمغرب حد جهلهم بشكل العلم
1,وصلو ملابس نساء المسلمين اليس لديكم غيره ام الدياثة انتشرت المسلمين
1,وصنعتها الموسادوكلما شعروا بسقوط حكام اليهود مصر والامة
1,وضع الكيان الصهيوني المغرب الجزائر لإندثر سحق أسبوعه الأول ه
1,وطارت فلوسك صابر
1,وطلبه الجوء السياسي فرنسا وألمانيا ولم يطلبه السعودية لأنه يعلم ان الكافر أرحم المنافق وخاصة اذا المنافق الأعراب
1,وعادت الى السطح نكتة أوباما المسلم مليون قتيل رقبة وكم مرة هدم الكعبة
1,وعبد العزيز غلطه واله يقر أحكم الحاكمين الهم اكفني شر الدنيا والآخره ومابينهما
1,وفد السيسي الى المانيا جله فنانات عرضن انفسهن مدار عقود وين رايح سيسي فيهن بلاد الصناعة والاقتصاد العلاقة البلدان قائمة السياسة والاقتصاد وليس الدياثة عبدالجبار
1,وفعلاسقوط حارس اسرائيلفهىمصيبةلامريكا والمستعمرين ذرة شك
1,وفقنا وإياكم اله لتقواه ملكه وعباده وأعاذ اله منكم ومنا امبراطورية اليابان العاملة الناصبة بسلطان العلم والأخلاق
1,وفوق هندي يهد المواطن بالطرد الوظيفة باسباب كثيرة مطالبته بحقوقه
1,وفى الوقت اؤلائك المحيطين حوله رجال ألأزهر المحنطين بملابس رجال الدينوذلك القرد الذى يموت عشقا بحب الس سى
1,وقاحة وقحة العبادي لمليشيا الحشد لولاكم لدخلت داعش دول الخليج
1,وقال محافظ البنك المركزي بأن المليارات الخليجية الستة دخلت بالفعل مغارة السيسي بابا والأربعمائة حرامي وكم بلطجي
1,وقتل افال بمثل الاعتداء عليهم يقدم تنظيمك شيخ جليل
1,وقعه الوقعة يمكن تأتي يهودي شكله السيسي وابو الرز وراه ه ورطوه
1,وقفوا صحيفه التقرير التي كانت بديله الجزيره هروبا خط الجزيره الحر وشفافيتهافصار التقرير اشد الجزيره ولسان وفكر الاصلاحين والاسلامين الخليجفاقفوه وجائونا بفيصل القاسم وقد ارتد وعمل لحيه
1,وكأن دولة تزور دولة وهم الا ميليشيا مجندة اعداء اله والمسلمين يزورون عملاء منصبين حكم المسلمين
1,وكاني ارى ابتسامه البغدادي تمتد الاذن الى الاذن
1,وكشاحنة محملة بالسلع ومتجهة بسرعةفائقة لحائط فلم اقول الوصف انا الاخصائين
1,وكلكم عملاء لحكام السعودية ولاخوان
1,وكم قرن يحتاج الكرد ليصلوا لمرحلة الانسان
1,وكما لمهلوك القذافى قرار او اى حاكم عربى نصبه الاستعمار لسودان
1,وكمان حرب اليمنين عملاء الصهيونين حكما منصب بدولنا العربية والمجرم بشعوبنا العربية اشد اسرائيلفلسطين هى لاجل ايران
1,وكيف تقوم بالاحصائيات الحكومة ولتحسن صورتها وليس المراصد المستقلة الوطنية ولاتوجد
1,وكيف سيتعامل حكم عميل احرار فالويل بالشعب الاردنى وشعوبنا العربية تح حكم عملا المستعمرين ولن سيدوم
1,وكيف يمكن لعباس وزبانيته البقاء بالسلطه انهم اوفياء خدمة حماه كراسيهم
1,ولاتقدر تطالب باموال شعوبها المهربة بالصناديق السياديةمن غيرسيادة ومنعوها
1,ولاحفاذه صلوات اله عليهم اجمعين وقتل غدرا
1,ولان ربح الا لمسلمين التمويل الذى راسه الدولار وهى اموال البترول لمسلمين المهربة عملاء لغرب
1,ولان سوريةما يقدر جيش الصهاينة بقى الا الطيران كالكيان الصهيونى اما الارض يدحر بيوم الهم خذه اخذ عزيز مقتدر ترك منهم احد رب كريم
1,ولانكم رجال
1,ولانكم شعوب الحقيقة
1,ولانها والمانيا الخاسرين بالحرب العالمية والثانية وحينئذ حلفائ الاوروبين
1,ولانهم لايستطيعون حكم نفسهم الا بزعيم المستعمرين وكل شعوبنا العربية حكم المستعمرين
1,ولانهم يلتقوا سنة هوالصحيح اليهوذ الصهاينة اتباع ايران
1,ولاية الشياطين
1,ولاية سيناء إرهابيون لمذا لايستهذفون الشعب المصري الطيب ويستهذفون جيش الكفتة حماة بني صهيون
1,ولباقي الزبانية الأربعين فأكيد لكل منهم ستفرون العزيز الجبار
1,ولبئس جيشا قادته تستعين بعصابات البلاك وتر الإجراميه الصهيونيه لحراسته يحرسه جنوده وذلك لأن الخائن يعتبر ان حوله خائن
1,ولجهنم وبئس المصير اى دلالات ولاسد الصهيونى ولحزب الات وايران نفسها والمحتل المجرم يحارب ويقتل وحق وشرع
1,ولعنة اله علي غر بالشباب صور الامر بانه جهاد سبيل اله وأن التصدي لامن والجيش مكن والآن فنادق إسطنبول
1,ولك اعدام مثله رب العالمين يعدم ابنك عينيك وأخوك معه وتشتهي مت فهذا الحل لمثلك
1,ولكم القصاص حياة ياولي الالباب اما القزم الخسيسي فان يومه لاتطلع شمسه وان لناظره قريب
1,ولكني أدري وقفت الجزيرة ضد مصر حربها ليبيا لكنها وقفت عاصفة الحزم اليمن
1,ولم يحارب ابداحزب الات اسرائيلبل كانت الا مسرحية وبشهادة الاعلام العالمىحينئذ وقال ان اسرائيلكانت تقصف الا المدنين وتغفل مواقع حزب الات
1,ولما تحطى كاريكاتير الغرب داعش جزيرة
1,ولما ستقضى صناعتها وكالقاعدة بافغانستان تنظيمات صنعهم الصهاينة ولتسلم المنطقةبهم لايران وكما سلمت العراق لاسرائيل الكبرى تبالكم ومستقبلكم حكم عملاء الامريكان
1,ولما لايكن لتلك الشعوب القابلةلاستعمار
1,ولما نتنياهو سيقسم الاقصى خصائل الرجال
1,ولما نسعى لنتحر تقول نعيش الاستعمار وحكامه سلام المثقفين
1,ولماستعادة الرمادى الفرق التنظيم والحشد الايرانى
1,ولماذا تحدثون المدون رائف بدوي المحتجز الملكة السعودية والمحكوم بالجلد والسجن لأنه انتقد هيئة الأمر بالمنكر والنهي المعروف شجاعة الجزيرة
1,ولماذا تحترم حق الشعب ختيار الرئيس مرسي
1,ولماذا تندهش صديقي يهودي ناطق بالعربية
1,ولماذا يستعمل قسما صغيرا بلاين العائله السعوديه الحاكمه الموجوده بنوك وشركات أمريكا وأوروبا لسد العجز الميزانيه الحكوميه سب العجز عجزا حقيقيا العقلاء
1,ولماذا يصر ال سعود دعم الإنقلاب بالملاين بدل الضغط لتخفيف الآلام غزة
1,ولن نسى ان اقصانا ومسرى نبينا زال محتلا اليهودما اجمل الحرب العالمية الثالثة ان كانت تعني تحرير الأقصى
1,ولن يعرف التاريخ الحديث إجراما وحقدا ولصوصية الصهاينة معظم الحكام العرب ونخص بالذكر منهم الطغاة العسكر وجه التحديد ملعون العسكر وأبو العسكر والطغاة والفاسدون
1,ولهزم الحكام العملاء
1,وليه تقولش انه انتم شعب ينضج عقله جيدا حتي يكون لديكم دكتور كرئيس دولهولاول مره تاريخ الامه العربيهانتخابات نزيهولكن الظاهر بسطار العسكر وحشه لامثالك
1,وما شاء اله يعني قطر مهد الديموقراطية
1,ومايران الاستغلت دواد وانتقمت شعوب وقابلةلاستعمار شعوبنالعربيةطبعالحين جائت الثورة والحمد له
1,ومادا تنتضرون انقلابي مجرم خائن
1,وماذا إجتمعت الأرانب علي قلب أرنب مالذي تقدر علي فعله أسد جائع باقية وتمد بإذن اله
1,وماذا اغتصاب الدواعش ليزيديات عاده ام عباده
1,وماذا الفرس المجوسان ايران اسؤ واخطر عدو لامه ألعربيه والاسلاميهان ايران بدوله اسلاميه انها دوله فارسيه مجوسية حاقده العرب والمسلمين
1,وماذا تقول ياخادم الحرمين الشريفين لديك الارض ولديك المال الا تستضيف المسلمين بلاد الحرمين
1,وماذا تنتضرون السيسي يكره عقبة بن نافع ويعتبر صلاح الدين ارهابيا تماما يفعل اي صفوي
1,وماذا رسالة المخلوع لشيمون بيريز صديقك الوفي محمد مرسي
1,وماذا سيفعل عيسى الغيبة كفى خرافات حديث آحاد نأخذ كعقيدة ويبدو اليهود يشجعون الحديث الغير متواتر وتخديرنا لنظر عيسى ليحر فلسطين ونحن ناءمين
1,وماذا سينادي العرب والمسلمين المرة فرنسا باريس ام انا علاقة بالاسلام
1,وماذا عنكم جزيرة تكلمون العالم نعرف شيء جيشكم ومخابراتكم وأمرائكم
1,وماذا فعل الإحتلال نساء مصرألم يسحل يضرب النساء شواع القاهر الجيزة الإسكندريه دومياصط الصعيد شبر أرض مصر أحبنها نعزها
1,وماذا فعلت انت ياديوث لايستطيعون ضرب الزوارق الاسرائليه لان اختك معهم الزورق
1,وماعتدهم يقدمون الا الحفريات
1,ومذا المغرب وصحرائه الصحراء مغربها يرث اله الأرض عليها كمى قال محمد السادس وأعلى فاخيلك إركب
1,وما بد ذكره ايضان دولة الكويت تستقبل لاجئا سوريا واحدافيالعار
1,ومنذ يحارب الفساد فاسد وتفكيره فاسد
1,ومنذمتىرفعت ايران السلاح بوجه امريكاو حتىلها القدرة
1,ومين سائل هالشعب اذا انعدم او ينعدم قليل شخص مات بسبه
1,ونحن لانريد امثالك ان يكونوا كوردا اني متاكد بانك بكوردي العرب بعوا فلسطين كلها لاسراءيل الا تفهم اخزاكم اله
1,ونعم الشريعة تطبق السعودية
1,ونقدر نقول منذمنذاتيان الثورةالخومينية فرنسا وانت ياياسر زعتر بوقها
1,وها انامجدا هناوجه سؤال جنسيتك فاذا تكن اليمن او سوريا او العراق يحق ان تدلي بافكارك المريضه والعقيمه فكل الشعوب تعاني بحاجه لتعليقاتك العقيمه
1,وها سفيه العراق يشن هجوما حقيرا السعودية حقارته يطالب بوضع السعودية رعاية الم المتحدة الذى يجب ان يوضع رعاية حقوق الحيوان او حماية الرق فهو رقيق الفرس المجوس
1,وهذا خبر سعيد لاخونجية وسنرى ارتفاع نسبة الجياع مصر بسب جهاد الدواعش سيناء وأعمالهم القذرة ضد المدنين المصرين والأجانب
1,وهكذا بشار الاسد سلعة سوق النخاسة العالمية يباع لمن يدفع لمالكه ثمنا اكبر
1,وهل الإخوان المسلمين صناعة بريطانية الكاتب يبث السم العسل ويسترزق بالافتراء الأبرياء المظلومين لإرضاء أصحاب السلطة بذكاء أسماء أخرى أليق
1,وهل الرجال محمد مرسي تحتاج الا أنذال أخناث بوتفليقة محمد مرسي انسان مسلم معروف أصله بوتفليقة يعرف أصله أكبر الضن يكون زنيم
1,وهل العرب بالاتفاق النوى وقبله وبعده وموجه الينا علما انه الا اجل ليعطون قوةلايران وسيهدونها قنبلة نوية لابه ذرة شك
1,وهل بقيت طاولة متعلم تقلبها روسيا تبعكالتي أراها سيتم قلبها قريب كراسيكم المجرمون النصيريون الاذلاء
1,وهل توقعزن إزدهارا غزوها السعودية
1,وهل تنتظرون الرحمة عديمي الرحمة يقتلون النساء والاطفال والمسنين ويشردون الملاين سوريا يتعاونون الشيطان لتدمير سني الشيعة لذي يعرف فليعرف
1,وهل تنتظرون شيئا آخر الإفلاس حكومة منتخبة نساء مذعورات تعد الزوجات وبعض الالاف الشواذ تركهم سيئ الذكر بن علي
1,وهل توقعنا باقل شيوخ السلاطين فتاويهم بتحليل قتل المسلم لمسلم ادرى يفتى شيخ يخاف اله عاقل بوقف الاقتال واله زهقنا اسطوانت سنه شيعه شيعه سنه
1,وهل عقلك ناضج وأنت تدافع المجرم بشار وحسن زميرة ليل نهار العقل العربي الناضج العقل خرافات قم وطهران
1,وهل قطر محشاشة محشاشات الخليج تعتبر دولة أنفار ومعزتين وبركة بترول سموها دولة واله مهزلة
1,وهل مصر خارجها يصدق مرتزقة الإنقلاب المنافق ينتحر ربما أفضل
1,وهل هذايحكم الجزائرحتىيعزل طباطفيحكمها عسكر الاستعمار الفرنسىلجزائر ويحكم حتىبهذا بوتفليقةوهم يعينوه رئيس لجزائر
1,وهل هى مقاومةام عملاء لسعودية
1,وهل يستوى الشعب التركى المستقل الحر السيد بالشعب المصرى حكم المستعمروتغير وتزوير ارادة الشعب فهى خيانة لشعب يحدث بشعب مصر وشعوبنا العربية حكم وجيش المستعمر ومبروك لتركيا فقط
1,وهل يصق نتائج الانتخابات أجراها الحاكم العسكري السودان فاذا حكم اعسكر خربت البلد تستيقظ الشعوب ضحك عليها
1,وهل يعقل الترحيب بالأرهابين العسكرين القتلة السفاحين
1,وهل ينفصل الشيعي البهائي الشعية الاثني عشرية كلهم عقليات ضالة تعرف الحق
1,وهناك رفع لاسعار الوقود والكهرباء وهناك لحم الحمير الطعم المسكر والنظيف
1,وهوفىالحقيقةلويخترقو سيقزبونهم اسيادهم المستعمرين والاوروبين ولهذا حكام المستعمرين ولهذا مشرعين منهم بدل شعوبهم عكس شعوب الارض والاوروبين المستقلين الاسياد
1,وهولوكوست سعودي إماراتي نساء أطفال اليمن
1,ويا ترى الدين التركي الخارجي كام
1,ويا ترى المنتجات تغزو دول الخليج صيني أمريكي إسرائيلي دانماركي نرويجي وهلم جرا
1,وياما الجراب ياسيسي
1,ويخرج علينا بعضهم ليتباكى حال اولئك الاجئين اولئك بلاجئين مهاجرون مرتزقة يطمعون بالمال الفلوس الاوروبية فقط
1,ويدعون مسلمين حينما يحكم الامةعملاء اليهوذ يحصل لمسلمين طبعا
1,ويدفعها الشعب الاردنى عرقه وبفوائد ليتمتع المحتلون واولادهم شعوب
1,ويعني وماذا الحثالة المسماة بالدولة وتارة بالنصرة وتارة بالجيش الحر تستحق السحل بالنوي يلا عمو ضبو زبلتكن وعود صحاريكم ندير عليكم المجاري
1,ويلكم ويل لمن دعم الانقلاب فخصمكم اله تعالي اخذكم هلاكم بعزيز
1,ويلكم يامنافقين يامن تدعون حرية الرأي والتعبير لماذا تنشروامشاركتي افيسبوك تثبتون عمالتكم وخستكم ونفاقكم ياأراذل الأرض وياحطب جهنم وتباع اليهود والنصارى والصفوين تبآ
1,ويمنعون الشعب السعودىاخذ اموالهم الصناديق السيادية سيادة الشعب فهذا تذكروه
1,وين الرز مدير
1,وين الرقابه المتخلف ينعتنا بالحمير الصيام مأئر فيكم
1,وين السعودية والخليج وملياراتهم لدفاع عم هالمسلمين المليارات لقضاء الانطمة العربية الي ضد سياساتها والمليارات لتخريب الدول الي بغير حلفها والمليارات لامريكا والغرب
1,وين الشباب وين النشامة خليت مصر منكم اتم اقل شباب سوريا وفلسطين واليمن وليبيا
1,وين الشعر زرعته فيصل
1,وينطق الروبيضه قالوا الروبيضه يارسول اله قال الرجل التافه وفعلا انت رجل تافه اذا احد ان يتوب فيجب ان تبوا انتم ايها الخوارج
1,وينه البترول وينه الغاز وينه الملح وينه الفوسفاط سراق
1,ياخي صالح تكبروا راسه ماهو الا حذاء ايراني يمشون مثله حسن لبنان وبشار وغيرهم
1,ياأمة ضحكت جهلها الأم انظروا يتكلم ويناقش ويفسر ويبدي الآراء سفهاء القوم باتوا مستشاريه وعاهراته صارت تفتيه تقوم قائمة شعوبا ذليلة عش الذل والجهل وباض وفرخ
1,يابقرة انت والي منزل الخبر راينا قوتكم يوم نشرنا جيفكم النتنة بكل مكان بسيناء ثانيا حلوف الفرقاطة لاتعمل بمثل العمق المياة اخيرا يابقرة روح لامك
1,ياترى أخبار الرافال حسبنا اله ونعم الوكيل فيكم
1,ياترى ايه أخبار صفقة طائرات الرافال الفرنسية حسبنا اله ونعم الوكيل
1,يأتي جنود الدولة الإسلامية لرد الاعتبار مسلمي مينمار يفرغوا قريبا قطف رؤوس الطواغيت يأتي دور الخبيث ثين عدو اله
1,يأتيك العربان الان ويقولون ونحن شأنا فيكم موتو تشردو بلاد الغرب ثرواتنا تزاحمونا وتاكلو رزقنا نسو اله فأنسهم أنفسهم أسلامهم أقوال بلا أفعال وهذه بوابة هلاك الأم
1,ياجزيره العنوان غلط امريكا طرف الحرب العنوان كأنها محايده آل سعود لديهم المقدره لقيام بالحرب الدعم الامريكي
1,ياجماعة ايران شاركت الانقلاب مصر وكل سكت الانقلاب فهو مشارك باستثناء قطر والمغرب وربما دول اخرى تشارك الانقلاب
1,ياجماعة مذيعتكو اليوم الصباح صوت صو وهي فاشلة وترد قنوات عديدة قبلكم ويكرشوها ارحمونا
1,ياجهاد صقر اتفوه وعلى أصلك ياقبح خلق اله
1,ياخساره شوارب اله وعلى ذقون الارانين يقولون الموت الى اسرائيل واليوم يقبلون حزاء نتنياهو
1,ياخي هيك مايمشي الحال يعني شبابنا التنين مؤساتين مثقفين جيايبيلنا معهم لسانو شبرين كذاب عارف حالو انو كذاب عم يبتسم صديقنا الاردني عم يتابع فلم حلم حلو كتير مانو فاضي
1,يارب اكرمنا بشنق العميل سلمان باحشاء كاهن الكعبة
1,يارجل صح انتم عائله دبلوماسيه مر التاريخ خونه لقضيه العربيه والاسلاميه خنجر بخاصرة العرب وهذا كراهية وانما الحقيقه علينا الا نكتمها
1,ياريت نوفر الخبز الحلال اولا لاخواتنا السورينقال سياحه حلال
1,ياسر الزعاترة تقمص احمد سعيد طنان إذاعة صوت العرب الهم الحكمة
1,ياسيدي يعني انت بتعترف ان الاخوان جماع ارهابية وهذا كلام يبقي ازاي اتالح جماعة ارهابية مكن تقولي ازاي
1,ياسيسى جحش خربت مصر غور فى داهية تحرق البلد اله يحرقك
1,ياشيخ روح اتنيل دنتا طلعت اي حاجه واي مسخرة فكرتني بالمثل الي بيقول زي القرعه الي بتباها بشعر جارتها بنصحك تروح تشوفلك شوغلانه دي عشان تخلكاش مسخرة
1,ياصالح فاوباما يقل انه يعمل لايران وقوة ايران هى بجيش وقوة وطائرات الامريكان وتدعى المقاومةوالمناعة فالعلة بالشعب وليس بعملاءيخدمون الامريكان لايران
1,ياعيني يالجزيره تحطي خبر مصدره قناة عاليوتيوب مش معروف مصدرها مصادرها
1,يالعجب الا تراك والاخونجية يخرجو بمظاهرات ضد داعش الذي يذبح ويقتل ويسبي ويهجر عشان دافنينو يام ويا عربان
1,ياله تونس وهي مصر نو اسد صح واجاكم الدور خليج الخونة قريبا رح ترفرف اعلام سوريا بالدوحة والرياض
1,ياليته معتقلا اميركى انه كالزانية التى تعطى نفسها لكل راغب
1,ياناس عباس مشغول بحفظ أمن إسرائيل والنسيق الأمني تلوموه لوموا عاس وحده لوموا باقي الخونة مثله رؤساء العرب شغلتهم الكراسي لعنة اله الظالمين
1,ياهويدي نحيلك الى المقابلة الشيخ الشيعي حسين الحسيني البحريني قناة الحدث يوم الثلاثاء لرد
1,ياوكلاء دول الصليب دولة الخلافة الاسلامية باقية وتمد باذن رب العرش العظيم
1,يبتغي أهل السنة والجماعة حليفا وجماعة يركن إليهم فلن يقبل اله الشيعة يسبون الخلفاء الراشدين وأم المؤمنين عائشة ويقتلون ويعذبون أهل السنة الأحواز فكيف تواليهم حماس
1,يبدو اسم باقية وتمد باذن اله اصبحت منوعة قناة الجزيرة زيارة وزير خارجية قطر لعراق
1,يبدو الأخلاق الإنسانية سقطت روسيا بوتين يستقبل شبح الحرب بشار الأسد يرحب بهذا المجرم المحترف المتفن بقتل تشريد شعبهو يبدو الإجرام العلوية شيء طبيعي
1,يبدو الرجل مصاب بانتفاخ الغازات يختزنه غاز طبيعي يكفي الجمهورية ويزيد لتصدير
1,يبدو الكاتب جاهل يجري الأرض السوريةبل لايساورني الشك أنةه مكتوب أروقة الأجهزة الحكوميةالسورية
1,يبدو المدعو حميد يهودى متعصب او صليبي حاقد يتحدث بهذه النبرة إبادة المسلمين مسلم
1,يبدو ان الانقلابي يحلم بمقابله السادات واغلب الظن انه راي هتلر او شارون منامه
1,يبدو ان الحماقه تحدث اميركا ونست ان بلادها الاحتلال يهودي تدعمه اميركا
1,يبدو ان الدوسري يريد توريط السعودية اكثر ورطتها الحاليةالافضل الدعاء لعودة الى رشدها والى العقلانية بدلا القرارات الانفعالية عرتها امام تحالف معها
1,يبدو ان السعودية ينتظر اليمنين لدخول بريا لسعودية وليس العكس
1,يبدو ان القدر سيضحك اخيرا لقرد البابون وينتقل فئه الاجراء لمرتبه الاغنياءوسنسمع القاب معالي وسعاده اكثر شاويش وجندي وفراشفحضروا عباءات الحرير ياصفر سبعه
1,يبدو ان الكاتب اسرائيلي اكثر الاسرائيلين دام ان اسرائيل تمتلك السلاح النوي فلايران الحق امتلاكه ايضا
1,يبدو ان الكاتب بحالة عطش وجوع شديدين لكلمات المفزلكة والغير المفهومة يبدو خلال الكلمات المكتوبة انو كاين يبصم كتاب القومية بصم واتحداه اذا بكون فهمان شي يلي كاتبو
1,يبدو ان الكاتب مختل عقليا الدولة إنتاج ظلم الحكام العرب الخونة والغرب وإستغلال إيران
1,يبدو ان اهتمام فيصل القاسم الشديد بقضية شعبه السوري جعلته يزرع الشعر ويحقن ابر البوتكس ونعم الاهتمام
1,يبدو ان اهتمام فيصل القاسم الشديد بقضية شعبه السوري جعلته يولع الشعر ويحقن ابر البوتكس ونعم الاهتمام
1,يبدو ان صاحب الكاريكاتير محبي اليهود يحاول التغطية جرائمهم بداعش يعني يريدنا ان نسى قول اله سبحانه وتعالى القاهر عبادهلتجدن اشدن الناس عداوة لذين امنوا اليهود
1,يبدو ان مجرد ذكر الحوقلة بات تزعج وتربك اتباع ابليس حول قوة الا باله قال موسى تكفروا انتم الارض جميعا اله لغني حميد صدق تسبح السماوات السبع فيهن
1,يبدو ان نظام السيسي اخذ بنصيحة اولياء نعمته السعودية الامارات تقول اشنق حاكم اذا كانت مصر السيسي جمهورية المشانق فالسعودية ملكة الذبح
1,يبدو انك اكلة القات اتقي اله تكون خروف قطيع غنم عرب اليوم
1,يبدو انك تكلم نفسك انت مقياس لنفسك وامثالك فقط ولذلك قال العرب قديما يرى الناس بعبن طبعه
1,يبدو أنك ساذج أهبل ومثلك الجاهلبة بصدقوا برسالة سيدنا محمد اذا عندك كلام مفيد مثبت بالادلة والبراهين نورنا الخرس أولى
1,يبدو انك مزطول موغربي انصحك بالعودة الى المدرسة لتحسين مستوى تعليقاتك الغوي اجد صعوبة تبع تعليقاتك ذالك تكلم الحدود الصحراء الغربية سبتة ميلية
1,يبدو انك ملم بالاوضاع العربيه وعندك سعة اطلاع نصيحه لاشقائ التوانسه اياكم وحكم العسكر لألا ياتيكم الجنرال السيسي
1,يبدو حجاب إمرأتك المصونة حجب عنك الرؤية الواضحة لواقعك تفكيرك نظرتك با إبن الديرة يتعدى أرنبت أنفك بهذا تغتبر أفضل عينات الصناعة الأمريكية
1,يبدو واله اعلم ان الشيخ يقول ان اليهود بشر مثلكم احاسيس ومشاعر يعتدون الا يعتدي عليهم هؤولاء اصلهم اكيد كانوا يهود ملكة حمير بالذات
1,يبدو واله اعلم ان علي الحلبي يقول ان اليهود بشر مثلكم احاسيس ومشاعر يعتدون الا يعتدي عليهم اصلهم بالذات يهود ملكة حمير يهودية بيثرب
1,يبدوا انك الفلول انصار القاتل السيسي يستحق غضب اله
